ano;tipo_ingresso;regime_juridico;genero;grupo_cargo;quantidade_ingressos
2014;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;1964
2014;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;518
2014;Processo Seletivo;Contrato Temporário;Masculino;Contrato Lei 8745/93 - Dec 4748/2003;11
2014;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;1326
2014;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;824
2014;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;2
2015;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;1
2015;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;103
2015;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;3
2015;Concurso;Estatutário;Feminino;Carreira Da Area Juridica;107
2015;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;51
2015;Concurso;Estatutário;Feminino;Carreira De Desenv De Politicas Sociais;1
2015;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;445
2015;Concurso;Estatutário;Feminino;Carreira De Infra-Estrutura;1
2015;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;2221
2015;Concurso;Estatutário;Feminino;Carreira De Pesquisa E Desenvolvim-Inep;1
2015;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;68
2015;Concurso;Estatutário;Feminino;Carreira De Sup Tec Em Prop Industrial;6
2015;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;44
2015;Concurso;Estatutário;Feminino;Carreira Des Tec C&T Prod Inov Saude Pub;43
2015;Concurso;Estatutário;Feminino;Carreira Dnit;35
2015;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;47
2015;Concurso;Estatutário;Feminino;Carreira Fiscal Do Trabalho;1
2015;Concurso;Estatutário;Feminino;Carreira Gest C&T Prod Inov Saude Public;2
2015;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1389
2015;Concurso;Estatutário;Feminino;Carreira Pesq C&T Prod Inov Saude Public;38
2015;Concurso;Estatutário;Feminino;Carreira Plan Gest Infr Inf Geog Estatis;1
2015;Concurso;Estatutário;Feminino;Carreira Policial Federal;5
2015;Concurso;Estatutário;Feminino;Carreira Procurador Da Fazenda Nacional;2
2015;Concurso;Estatutário;Feminino;Carreira Prod Anali Inf Geog Estatistica;1
2015;Concurso;Estatutário;Feminino;Carreira Seguridade Social E Do Trabalho;1
2015;Concurso;Estatutário;Feminino;Carreira Sup Plan Gest Inf Est Prop Ind;1
2015;Concurso;Estatutário;Feminino;Carreira Sup Tec Ana Inf Geog Estatistic;2
2015;Concurso;Estatutário;Feminino;Carreira Sup Tec C&T Pro Inov Saude Publ;38
2015;Concurso;Estatutário;Feminino;Carreiras De Pesq.Em Cienc.E Tecnologia;18
2015;Concurso;Estatutário;Feminino;Defesa Aerea E Controle De Trafego Aereo;3
2015;Concurso;Estatutário;Feminino;Diplomacia;7
2015;Concurso;Estatutário;Feminino;Especialista C&T Prod Inov Saude Publica;7
2015;Concurso;Estatutário;Feminino;Especialista Em Meio Ambiente;61
2015;Concurso;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;12
2015;Concurso;Estatutário;Feminino;Gestao;10
2015;Concurso;Estatutário;Feminino;Hfa / Carreira De Especialista / Ns;33
2015;Concurso;Estatutário;Feminino;Hfa / Carreira Medica;47
2015;Concurso;Estatutário;Feminino;Hfa / Carreira Suporte / Ni;114
2015;Concurso;Estatutário;Feminino;Planej.Infra-Estrut.Cienc.E Tecnologia;61
2015;Concurso;Estatutário;Feminino;Plano Carreira Cargos Tec Aux Agropec;14
2015;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;4323
2015;Concurso;Estatutário;Feminino;Plano Esp De Cargos Do Minist Da Fazenda;498
2015;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Anvisa;1
2015;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Embratur;2
2015;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Suframa;9
2015;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;66
2015;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dpf;27
2015;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dprf;23
2015;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;74
2015;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Na;3
2015;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Ni;53
2015;Concurso;Estatutário;Feminino;Receita Federal Brasil;44
2015;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;46
2015;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;5
2015;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;782
2015;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;3019
2015;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;866
2015;Processo Seletivo;Contrato Temporário;Feminino;Contrato Lei 8745/93 - Dec 4748/2003;4
2015;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;923
2015;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;533
2015;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;283
2015;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;6
2015;Concurso;Estatutário;Masculino;Cargo Isolado Do Inpi;1
2015;Concurso;Estatutário;Masculino;Cargo Isolado Fazenda Dec Jucicial;1
2015;Concurso;Estatutário;Masculino;Cargos Da Cvm/Susep;4
2015;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;238
2015;Concurso;Estatutário;Masculino;Cargos De Inspecao Do Mapa;1
2015;Concurso;Estatutário;Masculino;Carreira Advocacia Da Uniao;1
2015;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;3
2015;Concurso;Estatutário;Masculino;Carreira Da Area Juridica;181
2015;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;25
2015;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;211
2015;Concurso;Estatutário;Masculino;Carreira De Financ E Execucao-Fnde;2
2015;Concurso;Estatutário;Masculino;Carreira De Infra-Estrutura;1
2015;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;2554
2015;Concurso;Estatutário;Masculino;Carreira De Perito Medico Federal;1
2015;Concurso;Estatutário;Masculino;Carreira De Pesq Em Propried Industrial;1
2015;Concurso;Estatutário;Masculino;Carreira De Pesquisa E Desenvolvim-Inep;4
2015;Concurso;Estatutário;Masculino;Carreira De Plan Gest E Inf Est Prop Ind;2
2015;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;432
2015;Concurso;Estatutário;Masculino;Carreira De Sup Tec Em Prop Industrial;10
2015;Concurso;Estatutário;Masculino;Carreira De Suporte Tecnico Tec Militar;2
2015;Concurso;Estatutário;Masculino;Carreira De Suporte Tecnico-Inep;2
2015;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;38
2015;Concurso;Estatutário;Masculino;Carreira Des Tec C&T Prod Inov Saude Pub;26
2015;Concurso;Estatutário;Masculino;Carreira Dnit;74
2015;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;93
2015;Concurso;Estatutário;Masculino;Carreira Fiscal Do Trabalho;3
2015;Concurso;Estatutário;Masculino;Carreira Gest C&T Prod Inov Saude Public;4
2015;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;2036
2015;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;4
2015;Concurso;Estatutário;Masculino;Carreira Pesq C&T Prod Inov Saude Public;30
2015;Concurso;Estatutário;Masculino;Carreira Plan Gest Infr Inf Geog Estatis;7
2015;Concurso;Estatutário;Masculino;Carreira Policial Federal;20
2015;Concurso;Estatutário;Masculino;Carreira Seguridade Social E Do Trabalho;1
2015;Concurso;Estatutário;Masculino;Carreira Sup Tec Ana Inf Geog Estatistic;13
2015;Concurso;Estatutário;Masculino;Carreira Sup Tec C&T Pro Inov Saude Publ;20
2015;Concurso;Estatutário;Masculino;Carreiras De Pesq.Em Cienc.E Tecnologia;17
2015;Concurso;Estatutário;Masculino;Defesa Aerea E Controle De Trafego Aereo;27
2015;Concurso;Estatutário;Masculino;Diplomacia;22
2015;Concurso;Estatutário;Masculino;Especialista C&T Prod Inov Saude Publica;4
2015;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;52
2015;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;22
2015;Concurso;Estatutário;Masculino;Gestao;64
2015;Concurso;Estatutário;Masculino;Hfa / Carreira De Especialista / Ns;5
2015;Concurso;Estatutário;Masculino;Hfa / Carreira Medica;33
2015;Concurso;Estatutário;Masculino;Hfa / Carreira Suporte / Ni;22
2015;Concurso;Estatutário;Masculino;Planej.Infra-Estrut.Cienc.E Tecnologia;88
2015;Concurso;Estatutário;Masculino;Plano Carreira Cargos Tec Aux Agropec;16
2015;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;4336
2015;Concurso;Estatutário;Masculino;Plano Esp De Cargos Do Minist Da Fazenda;533
2015;Concurso;Estatutário;Masculino;Plano Especial De Cargos - Suframa;13
2015;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;35
2015;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;46
2015;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dprf;17
2015;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;61
2015;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Na;2
2015;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;38
2015;Concurso;Estatutário;Masculino;Receita Federal Brasil;119
2015;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;41
2015;Transposição;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;1
2015;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;2
2015;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;799
2015;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2420
2015;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;853
2015;Processo Seletivo;Contrato Temporário;Masculino;Contrato Lei 8745/93 - Dec 4748/2003;5
2015;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;1164
2015;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;423
2015;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;246
2016;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;1
2016;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;31
2016;Concurso;Estatutário;Feminino;Carreira Advocacia Da Uniao;3
2016;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;6
2016;Concurso;Estatutário;Feminino;Carreira Da Area Juridica;9
2016;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;24
2016;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;92
2016;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;2191
2016;Concurso;Estatutário;Feminino;Carreira De Perito Medico Federal;4
2016;Concurso;Estatutário;Feminino;Carreira De Pesq Em Propried Industrial;32
2016;Concurso;Estatutário;Feminino;Carreira De Pesquisa E Desenvolvim-Inep;7
2016;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;114
2016;Concurso;Estatutário;Feminino;Carreira De Sup Tecn Metrol E Qualidade;2
2016;Concurso;Estatutário;Feminino;Carreira De Suporte Tecnico-Inep;2
2016;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;2
2016;Concurso;Estatutário;Feminino;Carreira Des Tec C&T Prod Inov Saude Pub;1
2016;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;84
2016;Concurso;Estatutário;Feminino;Carreira Fiscal Do Trabalho;28
2016;Concurso;Estatutário;Feminino;Carreira Gest Em Metrol E Qualidade;7
2016;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1580
2016;Concurso;Estatutário;Feminino;Carreira Pesq Desen Metrol E Qualidade;2
2016;Concurso;Estatutário;Feminino;Carreira Plan Gest Infr Inf Geog Estatis;23
2016;Concurso;Estatutário;Feminino;Carreira Policial Federal;71
2016;Concurso;Estatutário;Feminino;Carreira Procurador Da Fazenda Nacional;47
2016;Concurso;Estatutário;Feminino;Carreira Prod Anali Inf Geog Estatistica;13
2016;Concurso;Estatutário;Feminino;Carreira Sup Gest E Metrol E Qualidade;6
2016;Concurso;Estatutário;Feminino;Carreira Sup Tec Ana Inf Geog Estatistic;80
2016;Concurso;Estatutário;Feminino;Carreiras De Pesq.Em Cienc.E Tecnologia;3
2016;Concurso;Estatutário;Feminino;Diplomacia;9
2016;Concurso;Estatutário;Feminino;Especialista Em Meio Ambiente;29
2016;Concurso;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;23
2016;Concurso;Estatutário;Feminino;Gestao;10
2016;Concurso;Estatutário;Feminino;Hfa / Carreira De Especialista / Ns;8
2016;Concurso;Estatutário;Feminino;Hfa / Carreira Suporte / Ni;9
2016;Concurso;Estatutário;Feminino;Planej.Infra-Estrut.Cienc.E Tecnologia;29
2016;Concurso;Estatutário;Feminino;Plano Carreira Cargos Tec Aux Agropec;1
2016;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;4166
2016;Concurso;Estatutário;Feminino;Plano De Carreiras Da Abin;1
2016;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu - Ns;17
2016;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu-Ni;43
2016;Concurso;Estatutário;Feminino;Plano Esp De Cargos Do Minist Da Fazenda;3
2016;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Suframa;2
2016;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;18
2016;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dpf;82
2016;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dprf;13
2016;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;105
2016;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Na;1
2016;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Ni;27
2016;Concurso;Estatutário;Feminino;Receita Federal Brasil;3
2016;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;390
2016;Transposição;Estatutário;Feminino;Carreira Magist-Nm Ex Territ - Extincao;75
2016;Transposição;Estatutário;Feminino;Carreira Magisterio Ex-Territ - Extincao;144
2016;Transposição;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;5
2016;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;1076
2016;Transposição;Estatutário;Feminino;Policiais Civis Ex-Territorios Federais;19
2016;Transposição;Regime Militar;Feminino;Militares Do Ex-Territ(Quadro Extinção);1
2016;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;29
2016;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;738
2016;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;3169
2016;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;949
2016;Processo Seletivo;Contrato Temporário;Feminino;Contrato Lei 8745/93 - Dec 4748/2003;106
2016;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;731
2016;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;308
2016;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;212
2016;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;2
2016;Concurso;Estatutário;Masculino;Advocacia Geral Da Uniao;1
2016;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;6
2016;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;40
2016;Concurso;Estatutário;Masculino;Carreira Advocacia Da Uniao;4
2016;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;3
2016;Concurso;Estatutário;Masculino;Carreira Da Area Juridica;25
2016;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;17
2016;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;74
2016;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;2547
2016;Concurso;Estatutário;Masculino;Carreira De Perito Federal Agrario-Incra;2
2016;Concurso;Estatutário;Masculino;Carreira De Perito Medico Federal;1
2016;Concurso;Estatutário;Masculino;Carreira De Pesq Em Propried Industrial;36
2016;Concurso;Estatutário;Masculino;Carreira De Pesquisa E Desenvolvim-Inep;3
2016;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;626
2016;Concurso;Estatutário;Masculino;Carreira De Refor E Desen Agrario-Incra;1
2016;Concurso;Estatutário;Masculino;Carreira De Sup Tecn Metrol E Qualidade;7
2016;Concurso;Estatutário;Masculino;Carreira De Suporte Tecnico-Inep;3
2016;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;3
2016;Concurso;Estatutário;Masculino;Carreira Dnit;2
2016;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;44
2016;Concurso;Estatutário;Masculino;Carreira Fiscal Do Trabalho;32
2016;Concurso;Estatutário;Masculino;Carreira Gest Em Metrol E Qualidade;4
2016;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;2300
2016;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;2
2016;Concurso;Estatutário;Masculino;Carreira Pesq C&T Prod Inov Saude Public;1
2016;Concurso;Estatutário;Masculino;Carreira Pesq Desen Metrol E Qualidade;2
2016;Concurso;Estatutário;Masculino;Carreira Plan Gest Infr Inf Geog Estatis;66
2016;Concurso;Estatutário;Masculino;Carreira Policial Federal;579
2016;Concurso;Estatutário;Masculino;Carreira Procurador Da Fazenda Nacional;106
2016;Concurso;Estatutário;Masculino;Carreira Prod Anali Inf Geog Estatistica;36
2016;Concurso;Estatutário;Masculino;Carreira Sup Gest E Metrol E Qualidade;13
2016;Concurso;Estatutário;Masculino;Carreira Sup Tec Ana Inf Geog Estatistic;388
2016;Concurso;Estatutário;Masculino;Carreira Sup Tec C&T Pro Inov Saude Publ;1
2016;Concurso;Estatutário;Masculino;Carreiras De Pesq.Em Cienc.E Tecnologia;1
2016;Concurso;Estatutário;Masculino;Decisao Judicial;1
2016;Concurso;Estatutário;Masculino;Diplomacia;21
2016;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;23
2016;Concurso;Estatutário;Masculino;Especialista Em Metrol E Qualid Senior;2
2016;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;54
2016;Concurso;Estatutário;Masculino;Gestao;20
2016;Concurso;Estatutário;Masculino;Grupo Apoio Abin;1
2016;Concurso;Estatutário;Masculino;Hfa / Carreira Medica;3
2016;Concurso;Estatutário;Masculino;Hfa / Carreira Suporte / Ni;1
2016;Concurso;Estatutário;Masculino;Pccdpu - Estrutura Remuneratoria Cargos;1
2016;Concurso;Estatutário;Masculino;Planej.Infra-Estrut.Cienc.E Tecnologia;37
2016;Concurso;Estatutário;Masculino;Plano Carreira Cargos Tec Aux Agropec;3
2016;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;4133
2016;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu - Ns;14
2016;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu-Ni;41
2016;Concurso;Estatutário;Masculino;Plano Especial De Cargos - Suframa;2
2016;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;6
2016;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;111
2016;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dprf;8
2016;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;244
2016;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;41
2016;Concurso;Estatutário;Masculino;Receita Federal Brasil;1
2016;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;82
2016;Transposição;Estatutário;Masculino;Carreira Magist-Nm Ex Territ - Extincao;14
2016;Transposição;Estatutário;Masculino;Carreira Magisterio Ex-Territ - Extincao;20
2016;Transposição;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;14
2016;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;738
2016;Transposição;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;83
2016;Transposição;Regime Militar;Masculino;Militar (Ex-Territorios) Vpext;5
2016;Transposição;Regime Militar;Masculino;Militares Do Ex-Territ(Quadro Extinção);126
2016;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;61
2016;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;713
2016;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2517
2016;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;880
2016;Processo Seletivo;Contrato Temporário;Masculino;Contrato Lei 8745/93 - Dec 4748/2003;85
2016;Processo Seletivo;Contrato Temporário;Masculino;Contrato Tempor Clt - Amazul;1
2016;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;902
2016;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;243
2016;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;232
2017;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;12
2017;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;123
2017;Concurso;Estatutário;Feminino;Carreira Advocacia Da Uniao;64
2017;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;11
2017;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;22
2017;Concurso;Estatutário;Feminino;Carreira De Desenv De Politicas Sociais;11
2017;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;6
2017;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;1844
2017;Concurso;Estatutário;Feminino;Carreira De Oficial De Chancelaria;26
2017;Concurso;Estatutário;Feminino;Carreira De Perito Medico Federal;3
2017;Concurso;Estatutário;Feminino;Carreira De Pesq Em Propried Industrial;43
2017;Concurso;Estatutário;Feminino;Carreira De Pesquisa E Desenvolvim-Inep;1
2017;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;4
2017;Concurso;Estatutário;Feminino;Carreira De Prod E Ana Em Prop Industria;24
2017;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;1
2017;Concurso;Estatutário;Feminino;Carreira Des Tec C&T Prod Inov Saude Pub;1
2017;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;343
2017;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1218
2017;Concurso;Estatutário;Feminino;Carreira Penitenciaria Federal;116
2017;Concurso;Estatutário;Feminino;Carreira Plan Gest Infr Inf Geog Estatis;13
2017;Concurso;Estatutário;Feminino;Carreira Policial Federal;1
2017;Concurso;Estatutário;Feminino;Carreira Procurador Da Fazenda Nacional;9
2017;Concurso;Estatutário;Feminino;Carreira Prod Anali Inf Geog Estatistica;6
2017;Concurso;Estatutário;Feminino;Carreira Sup Tec Ana Inf Geog Estatistic;63
2017;Concurso;Estatutário;Feminino;Carreiras De Pesq.Em Cienc.E Tecnologia;1
2017;Concurso;Estatutário;Feminino;Especialista Em Meio Ambiente;3
2017;Concurso;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;5
2017;Concurso;Estatutário;Feminino;Gestao;15
2017;Concurso;Estatutário;Feminino;Hfa / Carreira De Especialista / Ns;2
2017;Concurso;Estatutário;Feminino;Hfa / Carreira Medica;1
2017;Concurso;Estatutário;Feminino;Hfa / Carreira Suporte / Ni;3
2017;Concurso;Estatutário;Feminino;Planej.Infra-Estrut.Cienc.E Tecnologia;4
2017;Concurso;Estatutário;Feminino;Plano Carreira Cargos Tec Aux Agropec;1
2017;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;4448
2017;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu - Ns;1
2017;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu-Ni;6
2017;Concurso;Estatutário;Feminino;Plano Esp De Cargos Do Minist Da Fazenda;1
2017;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Suframa;1
2017;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;5
2017;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dpf;17
2017;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dprf;9
2017;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;24
2017;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Ni;4
2017;Concurso;Estatutário;Feminino;Receita Federal Brasil;1
2017;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;705
2017;Transposição;Estatutário;Feminino;Carreira Magist-Nm Ex Territ - Extincao;105
2017;Transposição;Estatutário;Feminino;Carreira Magisterio Ex-Territ - Extincao;33
2017;Transposição;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;9
2017;Transposição;Estatutário;Feminino;Gestao;2
2017;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;1382
2017;Transposição;Estatutário;Feminino;Policiais Civis Ex-Territorios Federais;24
2017;Transposição;Regime Militar;Feminino;Militares Do Ex-Territ(Quadro Extinção);1
2017;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;167
2017;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;785
2017;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;3223
2017;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1334
2017;Processo Seletivo;Contrato Temporário;Feminino;Contrato Lei 8745/93 - Dec 4748/2003;1
2017;Processo Seletivo;Contrato Temporário;Feminino;Contrato Tempor Clt - Amazul;3
2017;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;1
2017;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;1046
2017;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;236
2017;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;1068
2017;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;11
